,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
233,8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024140,
234,8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024142,
235,8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024143,
236,8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024144,
237,8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024146,
238,8,2755.75,1,310015,1052514401,101,ID002,3117A-3123A-9999A-9999E,ID002,301024147,
239,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024217,
240,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024218,
241,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024219,
242,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024220,
243,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024221,
244,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024222,
245,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024223,
246,8,2755.75,1,310015,1052514402,101,ID002,3117A-3123A-9999A-9999E,ID002,301024224,
247,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024299,
248,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024300,
249,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024301,
250,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024302,
251,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024318,
252,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024388,
253,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024393,
254,8,2755.75,1,310015,1052514404,101,ID002,3117A-3123A-9999A-9999E,ID002,301024394,
255,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024410,
256,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024437,
257,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024438,
258,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024439,
259,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024440,
260,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024441,
261,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024483,
262,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024488,
263,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024495,
264,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024508,
265,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024514,
266,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024530,
267,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024532,
268,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024570,
269,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024571,
270,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024580,
271,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024583,
272,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024630,
273,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024631,
274,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024632,
275,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024640,
276,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024669,
277,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024670,
278,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024679,
279,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024696,
280,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024936,
281,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024973,
282,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024974,
283,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024975,
284,8,2700.635,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025019,
285,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025155,
286,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025156,
287,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025167,
288,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025168,
289,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025169,
290,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025171,
291,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025173,
292,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025175,
293,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025176,
294,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025177,
295,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025270,
296,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025272,
297,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025274,
298,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025275,
299,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025277,
300,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025278,
301,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025279,
302,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025280,
303,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025349,
304,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025350,
305,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025351,
306,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025353,
307,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025385,
308,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025386,
309,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025387,
310,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025388,
311,8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025412,
312,8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025413,
313,8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025414,
314,8,2059.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024854,
315,8,2003.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024868,
316,8,2079.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024869,
317,8,2159.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024870,
318,8,2085.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024871,
319,8,2012.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024873,
320,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024575,
321,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024576,
322,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024577,
323,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024578,
324,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024579,
325,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024619,
326,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024620,
327,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024621,
328,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024634,
329,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024635,
330,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024636,
331,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024644,
332,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024698,
333,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024699,
334,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024700,
335,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024701,
336,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024702,
337,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024731,
338,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024732,
339,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024733,
340,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024735,
341,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024736,
342,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024737,
343,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024743,
344,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024744,
345,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024745,
346,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024792,
347,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024794,
348,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024796,
349,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024797,
350,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024848,
351,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024849,
352,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024855,
353,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024856,
354,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024857,
355,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024902,
356,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024903,
357,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024904,
358,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024905,
359,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024906,
360,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024907,
361,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024908,
362,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024909,
363,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024948,
364,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024953,
365,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024954,
366,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024955,
367,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024981,
368,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024982,
369,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024983,
370,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025097,
371,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025098,
372,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025099,
373,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025100,
374,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025102,
375,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025103,
376,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025105,
377,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025107,
378,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025108,
379,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025109,
380,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025110,
381,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025111,
382,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025112,
383,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025113,
384,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025162,
385,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025163,
386,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025164,
387,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025165,
388,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025192,
389,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025193,
390,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025194,
391,8,2755.75,1,310724,1012514413,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025195,
392,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025259,
393,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025260,
394,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025262,
395,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025263,
396,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025264,
397,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025418,
398,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025419,
399,8,2755.75,1,310724,1012514414,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025420,
400,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025421,
401,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025422,
402,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025423,
403,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025470,
404,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025471,
405,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025472,
406,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025473,
407,8,2755.75,1,310724,1012514415,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025479,
408,8,2755.75,1,310724,1012514416,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025507,
409,8,2755.75,1,310724,1012514416,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025508,
410,8,2755.75,1,310724,1012514416,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025509,
411,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025568,
412,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025569,
413,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025571,
414,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025572,
415,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025574,
416,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025575,
417,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025576,
418,8,2755.75,1,310726,1022514451,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301025577,
419,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025690,
420,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025691,
421,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025692,
422,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025693,
423,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025700,
424,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025701,
425,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025702,
426,8,2755.75,1,310726,1022514452,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025703,
427,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025822,
428,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025823,
429,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025824,
430,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025825,
431,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025859,
432,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025860,
433,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025861,
434,8,2755.75,1,310726,1022514453,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301025878,
435,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025879,
436,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025880,
437,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025881,
438,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025890,
439,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025891,
440,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025892,
441,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025951,
442,8,2755.75,1,310726,1022514454,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025952,
443,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025957,
444,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025971,
445,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301025976,
446,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301026004,
447,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301026005,
448,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301026006,
449,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301026007,
450,8,2755.75,1,310726,1022514455,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301026008,
451,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026028,
452,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026045,
453,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026046,
454,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026047,
455,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026048,
456,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026081,
457,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026082,
458,8,2755.75,1,310726,1022514456,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,WA003,301026085,
