Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005071,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005071
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005108,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005108
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005110,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005110
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005112,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005112
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005124,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005124
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005125,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005125
23,2755.75,1,310726,1012512905,101,WA002,3035A-9999A-9999E,WA007,301005126,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512905301005126
23,2755.75,1,310726,1012512906,101,WA002,9999A-9999E,WA007,301005157,233118-1-2-102,WA007310726WA0021019999A-9999E1012512906301005157
23,2755.75,1,310726,1012512907,101,WA002,3035A-9999A-9999E,WA007,301005212,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512907301005212
23,2755.75,1,310726,1012512909,101,WA002,3035A-9999A-9999E,WA007,301005304,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512909301005304
23,2755.75,1,310726,1012512909,101,WA002,3035A-9999A-9999E,WA007,301005313,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512909301005313
23,2755.75,1,310726,1012512909,101,WA002,3035A-9999A-9999E,WA007,301005314,232664-1-1-102,WA007310726WA0021013035A-9999A-9999E1012512909301005314
23,2755.75,1,310726,1012512910,101,WA002,3035A-9999A-9999C-9999E,WA007,301005451,232664-1-1-102,WA007310726WA0021013035A-9999A-9999C-9999E1012512910301005451
23,2755.75,1,310726,1012512910,101,WA002,3035A-9999A-9999C-9999E,WA007,301005452,232664-1-1-102,WA007310726WA0021013035A-9999A-9999C-9999E1012512910301005452
23,2755.75,1,310726,1012512910,101,WA002,3035A-9999A-9999C-9999E,WA007,301005453,232664-1-1-102,WA007310726WA0021013035A-9999A-9999C-9999E1012512910301005453
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005716,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005716
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005717,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005717
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005718,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005718
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005719,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005719
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005749,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005749
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005750,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005750
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005751,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005751
23,2755.75,1,310726,1022512952,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005752,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512952301005752
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005812,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005812
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005813,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005813
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005814,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005814
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005815,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005815
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005816,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005816
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005835,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005835
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005836,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005836
23,2755.75,1,310726,1022512953,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301005837,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022512953301005837
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005982,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005982
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005983,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005983
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005984,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005984
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005985,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005985
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005986,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005986
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005987,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005987
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005988,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005988
23,2755.75,1,310726,1022512955,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301005989,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512955301005989
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006008,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006008
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006009,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006009
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006010,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006010
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006011,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006011
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006046,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006046
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006047,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006047
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006048,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006048
23,2755.75,1,310726,1022512956,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006049,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512956301006049
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006076,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006076
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006077,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006077
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006078,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006078
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006079,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006079
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006081,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006081
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006082,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006082
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006151,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006151
23,2755.75,1,310726,1022512957,101,WA003,3002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006152,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512957301006152
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006170,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006170
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006197,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006197
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006199,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006199
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006200,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006200
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006201,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006201
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006208,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006208
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006209,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006209
23,2755.75,1,310726,1022512958,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006210,,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022512958301006210
23,275.575,0,310726,1022512959,101,WA003,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301006257,,WA007310726WA0031013002A-3025S-3035A-9999A-9999C-9999CS-9999E1022512959301006257
23,2755.75,1,310726,1022512963,101,WA003,3002A-9999A-9999C-9999CS-9999E,WA007,301006645,233263-1-1-101,WA007310726WA0031013002A-9999A-9999C-9999CS-9999E1022512963301006645
23,2200,1,310774,1002512901,102,WA001,9999A,WA001,301005176,,WA001310774WA0011029999A1002512901301005176
23,2199,1,310774,1002512901,102,WA001,9999A,WA001,301005183,,WA001310774WA0011029999A1002512901301005183
23,2200,1,310774,1002512901,102,WA001,9999A,WA001,301005184,,WA001310774WA0011029999A1002512901301005184
23,2200,1,310774,1002512901,102,WA001,9999A,WA001,301005191,,WA001310774WA0011029999A1002512901301005191
23,2200,1,310774,1002512901,102,WA001,9999A,WA001,301005199,,WA001310774WA0011029999A1002512901301005199
23,2205,1,310774,1002512901,102,WA001,9999A,WA001,301005204,,WA001310774WA0011029999A1002512901301005204
23,2206,1,310774,1002512901,102,WA001,9999A,WA001,301005215,,WA001310774WA0011029999A1002512901301005215
23,2198,1,310774,1002512901,102,WA001,9999A,WA001,301005220,,WA001310774WA0011029999A1002512901301005220
23,2199,1,310774,1002512902,102,WA001,9999A,WA001,301005264,,WA001310774WA0011029999A1002512902301005264
23,2199,1,310774,1002512902,102,WA001,9999A,WA001,301005268,,WA001310774WA0011029999A1002512902301005268
23,2200,1,310774,1002512902,102,WA001,9999A,WA001,301005279,,WA001310774WA0011029999A1002512902301005279
23,2199,1,310774,1002512902,102,WA001,9999A,WA001,301005282,,WA001310774WA0011029999A1002512902301005282
23,2199,1,310774,1002512902,102,WA001,9999A,WA001,301005288,,WA001310774WA0011029999A1002512902301005288
23,2198,1,310774,1002512902,102,WA001,9999A,WA001,301005292,,WA001310774WA0011029999A1002512902301005292
23,2199,1,310774,1002512902,102,WA001,9999A,WA001,301005300,,WA001310774WA0011029999A1002512902301005300
23,2201,1,310774,1002512902,102,WA001,9999A,WA001,301005307,,WA001310774WA0011029999A1002512902301005307
23,2198,1,310774,1002512903,102,WA001,9999A,WA001,301005331,,WA001310774WA0011029999A1002512903301005331
23,2199,1,310774,1002512903,102,WA001,9999A,WA001,301005343,,WA001310774WA0011029999A1002512903301005343
23,2198,1,310774,1002512903,102,WA001,9999A,WA001,301005356,,WA001310774WA0011029999A1002512903301005356
23,2199,1,310774,1002512903,102,WA001,9999A,WA001,301005457,,WA001310774WA0011029999A1002512903301005457
23,2202,1,310774,1002512903,102,WA001,9999A,WA001,301005464,,WA001310774WA0011029999A1002512903301005464
23,2202,1,310774,1002512903,102,WA001,9999A,WA001,301005475,,WA001310774WA0011029999A1002512903301005475
23,2199,1,310774,1002512903,102,WA001,9999A,WA001,301005483,,WA001310774WA0011029999A1002512903301005483
23,2206,1,310774,1002512903,102,WA001,9999A,WA001,301005500,,WA001310774WA0011029999A1002512903301005500
23,2198,1,310774,1002512904,102,WA001,9999A,WA001,301005516,,WA001310774WA0011029999A1002512904301005516
23,2199,1,310774,1002512904,102,WA001,9999A,WA001,301005520,,WA001310774WA0011029999A1002512904301005520
23,2199,1,310774,1002512904,102,WA001,9999A,WA001,301005530,,WA001310774WA0011029999A1002512904301005530
23,2209,1,310774,1002512904,102,WA001,9999A,WA001,301005533,,WA001310774WA0011029999A1002512904301005533
23,2198,1,310774,1002512904,102,WA001,9999A,WA001,301005589,,WA001310774WA0011029999A1002512904301005589
23,2207,1,310774,1002512904,102,WA001,9999A,WA001,301005600,,WA001310774WA0011029999A1002512904301005600
23,2200,1,310774,1002512904,102,WA001,9999A,WA001,301005609,,WA001310774WA0011029999A1002512904301005609
23,2198,1,310774,1002512904,102,WA001,9999A,WA001,301005621,,WA001310774WA0011029999A1002512904301005621
23,2199,1,310774,1002512905,102,WA001,9999A,WA001,301005635,,WA001310774WA0011029999A1002512905301005635
23,2205,1,310774,1002512905,102,WA001,9999A,WA001,301005642,,WA001310774WA0011029999A1002512905301005642
23,2198,1,310774,1002512905,102,WA001,9999A,WA001,301005661,,WA001310774WA0011029999A1002512905301005661
23,2199,1,310774,1002512905,102,WA001,9999A,WA001,301005667,,WA001310774WA0011029999A1002512905301005667
23,2206,1,310774,1002512905,102,WA001,9999A,WA001,301005676,,WA001310774WA0011029999A1002512905301005676
23,2198,1,310774,1002512905,102,WA001,9999A,WA001,301005690,,WA001310774WA0011029999A1002512905301005690
23,2198,1,310774,1002512905,102,WA001,9999A,WA001,301005701,,WA001310774WA0011029999A1002512905301005701
23,2198,1,310774,1002512905,102,WA001,9999A,WA001,301005713,,WA001310774WA0011029999A1002512905301005713
23,2198,1,310774,1002512906,102,WA001,9999A,WA001,301005766,,WA001310774WA0011029999A1002512906301005766
23,2199,1,310774,1002512906,102,WA001,9999A,WA001,301005784,,WA001310774WA0011029999A1002512906301005784
23,2198,1,310774,1002512906,102,WA001,9999A,WA001,301005810,,WA001310774WA0011029999A1002512906301005810
23,2199,1,310774,1002512906,102,WA001,9999A,WA001,301005829,,WA001310774WA0011029999A1002512906301005829
23,2199,1,310774,1002512906,102,WA001,9999A,WA001,301005832,,WA001310774WA0011029999A1002512906301005832
23,2198,1,310774,1002512906,102,WA001,9999A,WA001,301005839,,WA001310774WA0011029999A1002512906301005839
23,2207,1,310774,1002512906,102,WA001,9999A,WA001,301005844,,WA001310774WA0011029999A1002512906301005844
23,2200,1,310774,1002512906,102,WA001,9999A,WA001,301005848,,WA001310774WA0011029999A1002512906301005848
23,731,0,310774,1002512907,102,WA001,9999A,WA001,301005852,,WA001310774WA0011029999A1002512907301005852
24,2755.75,1,310002,1002512801,102,WA001,9999A,WA001,301004639,,WA001310002WA0011029999A1002512801301004639
24,992.07,0,310002,1002512801,102,WA001,9999A,WA001,301004650,,WA001310002WA0011029999A1002512801301004650
24,2755.75,1,310002,1002512801,102,WA001,9999A,WA001,301004666,,WA001310002WA0011029999A1002512801301004666
24,2755.75,1,310002,1002512801,102,WA001,9999A,WA001,301004667,,WA001310002WA0011029999A1002512801301004667
24,2755.75,1,310002,1002512801,102,WA001,9999A,WA001,301004668,,WA001310002WA0011029999A1002512801301004668
24,2755.75,1,310002,1002512801,102,WA001,9999A,WA001,301004669,,WA001310002WA0011029999A1002512801301004669
