,Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec
939,ID002,WA001,,Order,101,120,310015,233528-1-1-105,42383,15.379842148235507,2025-06-15 00:00:00,TX001,3123A
940,ID002,WA001,,Order,101,120,310015,233528-1-1-106,276,0.1001542229882972,2025-06-15 00:00:00,TX001,3123A
941,ID002,WA001,,Order,101,120,310015,233528-1-1-106,43816,15.8998457770117,2025-06-15 00:00:00,TX001,3123A
942,ID002,WA001,,Order,101,120,310015,233528-1-1-107,165,0.0598748072212646,2025-06-15 00:00:00,TX001,3123A
943,ID002,WA001,,Order,101,120,310015,233528-1-1-107,43927,15.940125192778735,2025-06-15 00:00:00,TX001,3123A
944,ID002,WA001,,Order,101,120,310015,233528-1-1-108,276,0.1001542229882972,2025-06-15 00:00:00,TX001,3123A
945,ID002,WA001,,Order,101,120,310015,233528-1-1-108,43816,15.8998457770117,2025-06-15 00:00:00,TX001,3123A
946,ID002,WA001,,Order,101,120,310015,233528-1-1-109,606,0.2199038374308264,2025-06-15 00:00:00,TX001,3123A
947,ID002,WA001,,Order,101,120,310015,233528-1-1-109,43486,15.780096162569173,2025-06-15 00:00:00,TX001,3123A
948,ID002,WA001,,Order,101,120,310015,233528-1-1-110,441,0.1600290302095618,2025-06-15 00:00:00,TX001,3123A
949,ID002,WA001,,Order,101,120,310015,233528-1-1-110,43651,15.839970969790436,2025-06-15 00:00:00,TX001,3123A
950,ID002,,,Order,102,120,310015,233529-1-2-102,24085,8.739907466207022,2025-07-01 00:00:00,MEX002,9999A
951,ID002,,,Order,102,120,310015,233533-1-1-101,41336,14.999909280595118,2025-06-19 00:00:00,ID002,9999A
952,ID002,,,Order,102,120,310015,233533-1-1-102,41336,14.999909280595118,2025-06-19 00:00:00,ID002,9999A
953,ID002,,,Order,102,120,310015,233533-1-1-103,41336,14.999909280595118,2025-06-20 00:00:00,ID002,9999A
954,ID002,,,Order,102,120,310015,233533-1-1-104,41336,14.999909280595118,2025-06-20 00:00:00,ID002,9999A
955,ID002,,,Order,102,120,310015,233533-1-1-105,41336,14.999909280595118,2025-06-20 00:00:00,ID002,9999A
956,ID002,,,Order,102,120,310015,233533-1-1-106,41336,14.999909280595118,2025-06-23 00:00:00,ID002,9999A
957,ID002,,,Order,102,120,310015,233533-1-1-107,55,0.0199582690737548,2025-06-23 00:00:00,ID002,9999A
958,ID002,,,Order,102,120,310015,233533-1-1-107,41281,14.979951011521363,2025-06-23 00:00:00,ID002,9999A
959,ID002,,,Order,102,120,310015,233533-1-1-108,55,0.0199582690737548,2025-06-23 00:00:00,ID002,9999A
960,ID002,,,Order,102,120,310015,233533-1-1-108,41281,14.979951011521363,2025-06-23 00:00:00,ID002,9999A
961,ID002,,,Order,102,120,310015,233533-1-1-109,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999A
962,ID002,,,Order,102,120,310015,233533-1-1-110,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999A
963,ID002,,,Order,102,120,310015,233533-1-1-111,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999A
964,ID002,,,Order,102,120,310015,233533-1-1-112,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999A
965,ID002,,,Order,102,120,310015,233533-1-1-113,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999A
966,ID002,,,Order,102,120,310015,233533-1-1-114,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999A
967,ID002,,,Order,102,120,310015,233533-1-1-115,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
968,ID002,,,Order,102,120,310015,233533-1-1-116,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
969,ID002,,,Order,102,120,310015,233533-1-1-117,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A
970,ID002,,,Order,102,120,310015,233533-1-1-118,55,0.0199582690737548,2025-06-27 00:00:00,ID002,9999A
971,ID002,,,Order,102,120,310015,233533-1-1-118,41281,14.979951011521363,2025-06-27 00:00:00,ID002,9999A
972,ID002,,,Order,102,120,310015,233533-1-1-119,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A
973,ID002,,,Order,102,120,310015,233533-1-1-120,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A
974,ID002,,,Order,102,120,310015,233533-1-1-121,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A
975,ID002,,,Order,102,120,310015,233533-1-1-122,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A
976,ID002,,,Order,102,120,310015,233533-1-1-123,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A
977,ID002,,,Order,102,120,310015,233533-1-1-124,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A
978,ID002,,,Order,102,120,310015,233533-1-1-125,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A
979,ID002,,,Order,102,120,310015,233533-1-1-126,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A
980,ID002,,,Order,102,120,310015,233533-1-1-127,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A
981,ID002,,,Order,102,120,310015,233533-1-1-128,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A
982,ID002,,,Order,102,120,310015,233533-1-1-129,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
983,ID002,,,Order,102,120,310015,233533-1-1-130,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
984,ID002,,,Order,102,120,310015,233533-1-1-131,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
985,ID002,,,Order,102,120,310015,233533-1-1-132,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
986,ID002,,,Order,102,120,310015,233533-1-1-133,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
987,ID002,,,Order,102,120,310015,233533-1-1-134,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
988,ID002,,,Order,102,120,310015,233533-1-1-135,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
989,ID002,,,Order,102,120,310015,233533-1-1-136,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
990,ID002,,,Order,102,120,310015,233533-1-1-137,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A
991,ID002,,,Order,102,120,310015,233533-1-1-138,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A
992,ID002,WA001,,Order,102,120,310015,233534-1-1-101,992,0.3599745985666334,2025-06-28 00:00:00,TX001,9999A
993,ID002,WA001,,Order,102,120,310015,233534-1-1-101,56879,20.640116120838247,2025-06-28 00:00:00,TX001,9999A
994,ID002,WA001,,Order,102,120,310015,233534-1-1-102,3638,1.3201487798240044,2025-06-28 00:00:00,TX001,9999A
995,ID002,WA001,,Order,102,120,310015,233534-1-1-102,54233,19.679941939580875,2025-06-28 00:00:00,TX001,9999A
996,ID002,WA001,,Order,102,120,310015,233534-1-1-103,3417,1.239952825909462,2025-06-28 00:00:00,TX001,9999A
997,ID002,WA001,,Order,102,120,310015,233534-1-1-103,54454,19.76013789349542,2025-06-28 00:00:00,TX001,9999A
998,ID002,WA001,,Order,102,120,310015,233534-1-1-104,551,0.1999455683570715,2025-06-28 00:00:00,TX001,9999A
999,ID002,WA001,,Order,102,120,310015,233534-1-1-104,57320,20.800145151047808,2025-06-28 00:00:00,TX001,9999A
1000,ID002,WA001,,Order,102,120,310015,233534-1-1-105,3968,1.4398983942665335,2025-06-28 00:00:00,TX001,9999A
1001,ID002,WA001,,Order,102,120,310015,233534-1-1-105,53902,19.559829447518823,2025-06-28 00:00:00,TX001,9999A
1002,ID002,,,Order,101,120,310086,233538-1-1-101,41800,19.0,2025-06-27 00:00:00,ID010,3139A
1003,ID002,,,Order,101,120,310086,233538-1-1-102,41800,19.0,2025-06-27 00:00:00,ID010,3139A
1004,ID002,,,Order,101,120,310086,233538-1-1-103,41800,19.0,2025-06-27 00:00:00,ID010,3139A
1005,ID002,,,Order,101,120,310086,233538-1-1-104,41800,19.0,2025-06-27 00:00:00,ID010,3139A
1006,ID002,,,Order,101,120,310086,233538-1-1-105,41800,19.0,2025-06-27 00:00:00,ID010,3139A
1007,ID002,WA001,,Order,102,120,310015,233539-1-1-101,551,0.1999455683570715,2025-06-28 00:00:00,TX001,9999A
1008,ID002,WA001,,Order,102,120,310015,233539-1-1-101,57320,20.800145151047808,2025-06-28 00:00:00,TX001,9999A
1009,ID002,WA001,,Order,102,120,310015,233539-1-1-102,165,0.0598748072212646,2025-06-28 00:00:00,TX001,9999A
1010,ID002,WA001,,Order,102,120,310015,233539-1-1-102,57705,20.93985303456409,2025-06-28 00:00:00,TX001,9999A
1011,ID002,WA001,,Order,102,120,310015,233539-1-1-103,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A
1012,ID002,WA001,,Order,102,120,310015,233539-1-1-104,110,0.0399165381475097,2025-06-28 00:00:00,TX001,9999A
1013,ID002,WA001,,Order,102,120,310015,233539-1-1-104,57761,20.96017418125737,2025-06-28 00:00:00,TX001,9999A
1014,ID002,WA001,,Order,102,120,310015,233539-1-1-105,3142,1.1401614805406877,2025-06-28 00:00:00,TX001,9999A
1015,ID002,WA001,,Order,102,120,310015,233539-1-1-105,54729,19.859929238864197,2025-06-28 00:00:00,TX001,9999A
1016,ID002,WA001,,Order,102,120,310015,233539-1-1-106,165,0.0598748072212646,2025-06-28 00:00:00,TX001,9999A
1017,ID002,WA001,,Order,102,120,310015,233539-1-1-106,57705,20.93985303456409,2025-06-28 00:00:00,TX001,9999A
1018,ID002,WA001,,Order,102,120,310015,233539-1-1-107,110,0.0399165381475097,2025-06-28 00:00:00,TX001,9999A
1019,ID002,WA001,,Order,102,120,310015,233539-1-1-107,57761,20.96017418125737,2025-06-28 00:00:00,TX001,9999A
1020,ID002,WA001,,Order,102,120,310015,233539-1-1-108,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A
1021,ID002,WA001,,Order,102,120,310015,233539-1-1-109,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A
1022,ID002,WA001,,Order,102,120,310015,233539-1-1-110,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A
1023,ID002,WA001,,Order,102,120,310015,233539-1-1-111,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A
1024,ID002,WA001,,Order,102,120,310015,233539-1-1-112,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A
1025,WA001,,,Order,102,120,310015,233557-1-1-101,5512,2.0001814388097614,2025-09-14 00:00:00,WA001,9999A
1026,WA001,,,Order,102,120,310015,233563-1-1-101,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A
1027,WA001,,,Order,102,120,310015,233563-1-1-102,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A
1028,WA001,,,Order,102,120,310015,233563-1-1-103,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A
1029,WA001,,,Order,102,120,310015,233563-1-1-104,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A
1030,WA001,,,Order,102,120,310015,233563-1-1-105,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A
1031,WA001,,,Order,102,120,310015,233563-1-1-106,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A
1032,WA001,,,Order,102,120,310015,233563-1-1-107,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
1033,WA001,,,Order,102,120,310015,233563-1-1-108,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
1034,WA001,,,Order,102,120,310015,233563-1-1-109,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
1035,WA001,,,Order,102,120,310015,233563-1-1-110,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
1036,ID002,WA001,,Order,102,120,310015,233564-1-1-101,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1037,ID002,WA001,,Order,102,120,310015,233564-1-1-102,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1038,ID002,WA001,,Order,102,120,310015,233564-1-1-103,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1039,ID002,WA001,,Order,102,120,310015,233564-1-1-104,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1040,ID002,WA001,,Order,102,120,310015,233564-1-1-105,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1041,ID002,WA001,,Order,102,120,310015,233564-1-1-106,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1042,ID002,WA001,,Order,102,120,310015,233564-1-1-107,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1043,ID002,,,Order,102,120,310086,233565-1-1-105,50600,23.0,2025-07-29 00:00:00,TX001,9999A
1044,ID002,,,Order,102,120,310086,233565-1-1-106,50600,23.0,2025-07-29 00:00:00,TX001,9999A
1045,ID002,,,Order,102,120,310086,233565-1-1-107,50600,23.0,2025-07-29 00:00:00,TX001,9999A
1046,ID002,,,Order,102,120,310086,233565-1-1-108,50600,23.0,2025-07-29 00:00:00,TX001,9999A
1047,WA002,,,Order,101,120,310724,233580-1-1-101,49604,18.00018143880976,2025-06-19 00:00:00,WA007,9999E
1048,WA002,,,Order,101,120,310724,233580-1-1-102,110,0.0399165381475097,2025-06-23 00:00:00,WA007,9999E
1049,WA002,,,Order,101,120,310724,233580-1-1-102,49493,17.959902023042726,2025-06-23 00:00:00,WA007,9999E
1050,WA002,,,Order,101,120,310724,233580-1-1-103,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E
1051,WA002,,,Order,101,120,310724,233580-1-1-104,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E
1052,WA002,,,Order,101,120,310724,233580-1-1-105,110,0.0399165381475097,2025-06-26 00:00:00,WA007,9999E
1053,WA002,,,Order,101,120,310724,233580-1-1-105,49493,17.959902023042726,2025-06-26 00:00:00,WA007,9999E
1054,WA002,,,Order,101,120,310724,233580-1-1-106,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E
1055,WA002,,,Order,101,120,310724,233580-1-1-107,165,0.0598748072212646,2025-06-23 00:00:00,WA007,9999E
1056,WA002,,,Order,101,120,310724,233580-1-1-107,49438,17.939943753968972,2025-06-23 00:00:00,WA007,9999E
1057,WA002,,,Order,101,120,310724,233580-1-1-108,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E
1058,WA002,,,Order,101,120,310724,233580-1-1-109,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E
1059,WA002,,,Order,102,120,310724,233581-1-1-101,55115,20.0,2025-06-27 00:00:00,WA007,9999E
1060,WA001,,,Order,102,120,310018,233583-1-1-102,5512,2.0001814388097614,2025-06-09 00:00:00,WA001,9999A
1061,ID002,,,Order,102,120,310015,233584-1-1-101,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1062,ID002,,,Order,102,120,310015,233584-1-1-102,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1063,ID002,,,Order,102,120,310015,233584-1-1-103,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1064,ID002,,,Order,102,120,310015,233584-1-1-104,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1065,ID002,,,Order,102,120,310015,233584-1-1-105,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1066,ID002,,,Order,102,120,310015,233584-1-1-106,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1067,ID002,,,Order,102,120,310015,233584-1-1-107,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1068,ID002,,,Order,102,120,310015,233584-1-1-108,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1069,ID002,,,Order,102,120,310015,233584-1-1-109,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1070,ID002,,,Order,102,120,310015,233584-1-1-110,44092,16.0,2025-07-09 00:00:00,ID002,9999A
1071,WA003,,,Order,102,120,310724,233585-1-1-101,33069,12.0,2025-06-25 00:00:00,WA007,9999A
1072,WA003,,,Order,102,120,310724,233585-1-1-102,33069,12.0,2025-06-25 00:00:00,WA007,9999A
1073,ID002,,,Order,102,120,310015,233594-1-1-101,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999E
1074,ID002,,,Order,102,120,310015,233594-1-1-102,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999E
1075,ID002,,,Order,102,120,310015,233594-1-1-103,41336,14.999909280595118,2025-06-23 00:00:00,ID002,9999E
1076,ID002,,,Order,102,120,310015,233594-1-1-104,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999E
1077,ID002,,,Order,102,120,310015,233594-1-1-105,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999E
1078,WA002,,,Order,102,120,310726,233595-1-1-101,276,0.1001542229882972,2025-06-20 00:00:00,WA002,9999A
1079,WA002,,,Order,102,120,310726,233595-1-1-101,41061,14.900117935226344,2025-06-20 00:00:00,WA002,9999A
1080,WA002,,,Order,102,120,310726,233595-1-1-102,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1081,WA002,,,Order,102,120,310726,233595-1-1-103,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1082,WA002,,,Order,102,120,310726,233595-1-1-104,1378,0.5000453597024404,2025-06-20 00:00:00,WA002,9999A
1083,WA002,,,Order,102,120,310726,233595-1-1-104,39958,14.49986392089268,2025-06-20 00:00:00,WA002,9999A
1084,WA002,,,Order,102,120,310726,233595-1-1-105,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1085,WA002,,,Order,102,120,310726,233595-1-1-106,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1086,WA002,,,Order,102,120,310726,233595-1-1-107,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1087,WA002,,,Order,102,120,310726,233595-1-1-108,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1088,WA002,,,Order,102,120,310726,233595-1-1-109,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A
1089,WA002,,,Order,102,120,310726,233595-1-1-110,441,0.1600290302095618,2025-06-30 00:00:00,WA002,9999A
1090,WA002,,,Order,102,120,310726,233595-1-1-110,40895,14.839880250385557,2025-06-30 00:00:00,WA002,9999A
1091,WA002,,,Order,102,120,310726,233595-1-1-111,41336,14.999909280595118,2025-06-30 00:00:00,WA002,9999A
1092,ID002,WA001,,Order,102,120,310015,233596-1-1-101,57871,21.00009071940488,2025-07-29 00:00:00,MEX002,9999A
1093,ID002,WA001,,Order,102,120,310015,233596-1-2-102,57871,21.00009071940488,2025-07-29 00:00:00,MEX002,9999A
1094,ID002,WA001,,Order,102,120,310015,233596-1-2-103,57871,21.00009071940488,2025-07-29 00:00:00,MEX002,9999A
1095,WA001,,,Order,102,120,310015,233603-1-1-102,41336,14.999909280595118,2025-06-26 00:00:00,WA001,9999A
1096,WA001,,,Order,102,120,310015,233608-1-1-101,41336,14.999909280595118,2025-07-02 00:00:00,WA001,9999A
1097,WA001,,,Order,102,120,310015,233608-1-1-102,41336,14.999909280595118,2025-07-09 00:00:00,WA001,9999A
1098,WA001,,,Order,102,120,310015,233608-1-1-103,41336,14.999909280595118,2025-07-17 00:00:00,WA001,9999A
1099,WA001,,,Order,102,120,310015,233608-1-1-104,41336,14.999909280595118,2025-07-28 00:00:00,WA001,9999A
1100,WA001,,,Order,102,120,310015,233608-1-2-105,41336,14.999909280595118,2025-08-07 00:00:00,WA001,9999A
1101,WA001,,,Order,102,120,310015,233608-1-2-106,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
1102,WA001,,,Order,102,120,310015,233608-1-2-107,41336,14.999909280595118,2025-08-23 00:00:00,WA001,9999A
1103,WA001,,,Order,102,120,310015,233608-1-3-108,41336,14.999909280595118,2025-09-03 00:00:00,WA001,9999A
1104,WA001,,,Order,102,120,310015,233608-1-3-109,41336,14.999909280595118,2025-09-12 00:00:00,WA001,9999A
1105,WA001,,,Order,102,120,310015,233608-1-3-110,41336,14.999909280595118,2025-09-20 00:00:00,WA001,9999A
1106,WA001,,,Order,102,120,310015,233608-1-3-111,41336,14.999909280595118,2025-09-25 00:00:00,WA001,9999A
1107,WA001,,,Order,102,120,310015,233623-1-1-101,41336,14.999909280595118,2025-07-16 00:00:00,WA001,9999A
1108,WA002,WA003,,Order,101,120,310724,233626-1-1-101,440920,160.0,2025-07-15 00:00:00,WA007,9999E
1109,WA002,WA003,,Order,101,120,310724,233626-1-1-102,440920,160.0,2025-07-15 00:00:00,WA007,9999E
1110,WA002,WA003,,Order,101,120,310724,233626-1-1-103,220460,80.0,2025-07-15 00:00:00,WA007,9999E
1111,WA002,WA003,,Order,101,120,310724,233626-1-1-104,440920,160.0,2025-08-02 00:00:00,WA007,9999E
1112,WA002,WA003,,Order,101,120,310724,233626-1-1-105,440920,160.0,2025-08-02 00:00:00,WA007,9999E
1113,WA002,WA003,,Order,101,120,310724,233626-1-1-106,220460,80.0,2025-07-29 00:00:00,WA007,9999E
1114,WA003,,,Order,102,120,310726,233628-1-1-101,57871,21.00009071940488,2025-07-28 00:00:00,TX001,9999A
1115,ID002,,,Order,102,120,310015,233631-1-1-101,13779,5.000090719404881,2025-08-01 00:00:00,ID002,9999A
1116,ID002,,,Order,102,120,310086,233631-1-1-101,24200,11.0,2025-08-01 00:00:00,ID002,9999A
1117,WA001,,,Order,102,120,310018,233652-1-1-101,41336,14.999909280595118,2025-07-01 00:00:00,WA001,9999A
1118,WA001,,,Order,102,120,310018,233652-1-1-102,41336,14.999909280595118,2025-06-30 00:00:00,WA001,9999A
1119,WA001,,,Order,102,120,310018,233652-1-1-103,41336,14.999909280595118,2025-07-03 00:00:00,WA001,9999A
1120,ID002,,,Order,102,120,310015,233656-1-1-101,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1121,ID002,,,Order,102,120,310015,233656-1-1-102,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1122,ID002,,,Order,102,120,310015,233656-1-1-103,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A
1123,ID002,,,Order,102,120,310015,233656-1-1-104,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1124,ID002,,,Order,102,120,310015,233656-1-1-105,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1125,WA002,WA003,,Order,101,120,310726,233657-1-1-101,165345,60.0,2025-07-15 00:00:00,WA007,9999E
1126,WA002,WA003,,Order,101,120,310726,233657-1-2-102,165345,60.0,2025-07-29 00:00:00,WA007,9999E
1127,WA002,WA003,,Order,101,120,310726,233659-1-1-101,110230,40.0,2025-07-12 00:00:00,WA007,9999E
1128,WA002,WA003,,Order,101,120,310726,233660-1-1-101,440920,160.0,2025-07-26 00:00:00,WA007,9999E
1129,WA002,WA003,,Order,101,120,310726,233660-1-2-102,385805,140.0,2025-08-15 00:00:00,WA007,9999E
1130,WA002,WA003,,Order,101,120,310726,233671-1-1-102,55115,20.0,2025-07-26 00:00:00,WA007,9999E
1131,WA002,WA003,,Order,101,120,310726,233671-1-1-103,55115,20.0,2025-07-29 00:00:00,WA007,9999E
1132,ID002,WA001,,Order,102,120,310015,233674-1-1-101,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A
1133,ID002,,,Order,102,120,310015,233677-1-1-101,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1134,ID002,,,Order,102,120,310015,233677-1-1-102,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1135,ID002,,,Order,102,120,310015,233677-1-1-103,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1136,ID002,,,Order,102,120,310015,233677-1-1-104,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1137,ID002,,,Order,102,120,310015,233677-1-1-105,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1138,ID002,,,Order,102,120,310015,233677-1-1-106,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
1139,ID002,,,Order,102,120,310015,233678-1-1-101,31305,11.359883879161751,2025-07-01 00:00:00,MEX002,9999A
1140,WA001,,,Order,102,120,310015,233684-1-1-101,41336,14.999909280595118,2025-07-07 00:00:00,WA001,9999A
1141,WA001,,,Order,102,120,310002,EDI141670,41336,14.999909280595118,2025-06-04 00:00:00,WA001,9999A
1142,WA001,,,Order,102,120,310002,EDI143703,41336,14.999909280595118,2025-06-30 00:00:00,WA001,9999A
