ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT,,,ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,8,5/11/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,8,45788
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,16,5/12/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,16,45789
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,8,5/13/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,8,45790
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,8,5/14/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,8,45791
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7,8,5/15/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,7,8,45792
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,8,16,5/15/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,8,16,45792
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,9,16,5/7/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,9,16,45784
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,10,16,5/8/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,10,16,45785
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,11,8,5/19/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,11,8,45796
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,24,5/20/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,24,45797
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,9,24,5/21/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,9,24,45798
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,10,8,5/22/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,10,8,45799
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,11,6,5/23/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,11,6,45800
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,12,6,5/24/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,12,6,45801
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,13,6,5/25/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,13,6,45802
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,14,6,5/26/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,14,6,45803
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,15,6,5/27/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,15,6,45804
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,16,4,5/28/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,16,4,45805
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-9999A-9999E,8,8,5/31/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-9999A-9999E,8,8,45808
(blank),WA003,310726,WA003,101,3002A-3007S-3025S-9999A-9999E,9,8,6/1/2025,,,(blank),WA003,310726,WA003,101,3002A-3007S-3025S-9999A-9999E,9,8,45809
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,16,5/15/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,16,45792
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,24,5/16/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,24,45793
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,8,5/18/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,8,45795
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,8,5/19/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,8,45796
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,5/17/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,45794
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,9,8,5/18/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,9,8,45795
(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,10,8,5/19/2025,,,(blank),WA003,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,10,8,45796
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,8,5/23/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,8,45800
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,7,16,5/28/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,7,16,45805
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,8,24,5/13/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,8,24,45790
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,9,8,5/14/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,9,8,45791
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,10,8,5/15/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,10,8,45792
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,11,8,5/16/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,11,8,45793
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,7,16,5/10/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,7,16,45787
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,8,21,5/11/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,8,21,45788
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,9,13,5/12/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,9,13,45789
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,10,23,5/13/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,10,23,45790
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,11,8,5/14/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,11,8,45791
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,12,5,5/15/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,12,5,45792
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,13,5,5/16/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,13,5,45793
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,14,5,5/17/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,14,5,45794
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,15,5,5/18/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,15,5,45795
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,16,5,5/19/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,16,5,45796
(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,17,5,5/20/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,17,5,45797
(blank),WA003,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,5/17/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,45794
(blank),WA003,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,9,8,5/18/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,9,8,45795
(blank),WA003,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,10,8,5/19/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,10,8,45796
(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,7,8,5/28/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,7,8,45805
(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,8,8,5/29/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,8,8,45806
(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,9,8,5/20/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,9,8,45797
(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999E,9,4,5/20/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999E,9,4,45797
(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999E,10,10,5/21/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999E,10,10,45798
(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999E,11,2,5/22/2025,,,(blank),WA003,310726,WA003,101,3002A-3025S-9999A-9999E,11,2,45799
(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,8,17,5/17/2025,,,(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,8,17,45794
(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,9,17,5/18/2025,,,(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,9,17,45795
(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,10,17,5/19/2025,,,(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,10,17,45796
(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,11,3,5/20/2025,,,(blank),WA003,310726,WA003,101,3002A-9999A-9999C-9999CS-9999E,11,3,45797
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,192,5/8/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,192,45785
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,240,5/9/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,240,45786
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,231,5/10/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,231,45787
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,104,5/11/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,104,45788
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,68,5/12/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,68,45789
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,7,8,5/8/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,7,8,45785
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,5/9/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,45786
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,9,31,5/8/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,9,31,45785
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,10,16,5/11/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,10,16,45788
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,11,8,5/12/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,11,8,45789
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,8,5/8/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,8,45785
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,8,5/9/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,8,45786
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,8,5/10/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,8,45787
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,8,5/11/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,8,45788
(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,8,5/12/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,8,45789
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,6,128,6/1/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,6,128,45809
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,107,5/31/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,107,45808
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,78,6/1/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,78,45809
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,33,5/31/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,33,45808
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,5,6/1/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,5,45809
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,5,6/2/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,5,45810
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,7,5/31/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,7,45808
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,7,6/1/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,7,45809
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,5,6/5/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,5,45813
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,15,4,6/6/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,15,4,45814
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,4,6/7/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,4,45815
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,7,32,5/31/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,7,32,45808
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,16,6/1/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,16,45809
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,7,16,5/31/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,7,16,45808
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,8,24,5/31/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,8,24,45808
(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,9,8,6/1/2025,,,(blank),WA003,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,9,8,45809
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,6,8,6/2/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,6,8,45810
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,139,5/8/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,7,139,45785
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,139,5/9/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,139,45786
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,154,5/10/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,9,154,45787
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,98,5/7/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,10,98,45784
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,58,5/12/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,58,45789
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,16,5/26/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,16,45803
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,12,5/27/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,12,45804
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,6,27,6/1/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,6,27,45809
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,7,86,5/8/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,7,86,45785
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,8,91,5/9/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,8,91,45786
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,9,43,5/10/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,9,43,45787
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,10,33,5/7/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,10,33,45784
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,11,25,5/8/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,11,25,45785
(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,12,12,5/26/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,12,12,45803
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,6,8,6/2/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,6,8,45810
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,7,8,6/3/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,7,8,45811
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,6/4/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,8,8,45812
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,9,8,5/13/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,9,8,45790
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,7,8,5/10/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,7,8,45787
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,8,8,5/11/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,8,8,45788
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,9,8,5/12/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,9,8,45789
(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,10,8,5/13/2025,,,(blank),WA003,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,10,8,45790
