W_INSERT_DT,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,ALLOCATED_ORDER_NUM,Allocation Date
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,70,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,15,233262-1-1-104,
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,20,233263-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,66,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,80,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999E,23,233263-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999E,66,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,60,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,69,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-9999A-9999C-9999CS-9999E,24,233263-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-9999A-9999E,13,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-9999A-9999E,13,232381-1-3-103,2025-06-02 00:00:00
2025-06-04 00:00:00,WA007,310726,WA003,101,3025S-9999A-9999E,13,233262-1-1-104,
2025-06-04 00:00:00,WA007,310726,WA003,102,9999A,10,"",
2025-06-04 00:00:00,WA007,310726,WA003,102,9999A,32,232381-1-3-103,2025-06-02 00:00:00
2025-06-04 00:00:00,WA007,310726,WA003,102,9999A,54,233433-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,102,9999A,71,233433-1-1-101,
2025-06-04 00:00:00,WA010,310015,WA003,101,3117S-3123A-9999A-9999E,90,"",
2025-06-04 00:00:00,WA010,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO,94,232381-1-2-102,
2025-06-04 00:00:00,WA010,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,94,232381-1-2-102,
2025-06-04 00:00:00,WA010,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS,94,232381-1-2-102,
2025-06-04 00:00:00,WA011,310726,WA002,101,3015A-3035A-9999A-9999C-9999E,5,"",
2025-06-04 00:00:00,WA011,310726,WA002,101,3015A-3035A-9999A-9999C-9999E,5,233506-1-2-101,
2025-06-04 00:00:00,WA011,310726,WA002,101,3015A-3035A-9999A-9999E,5,233506-1-2-101,
2025-06-04 00:00:00,WA011,310726,WA003,101,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,1,"",
2025-06-04 00:00:00,WA011,310726,WA003,101,3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999E,1,"",
2025-06-04 00:00:00,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,60,10015710,
2025-06-04 00:00:00,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,61,10015690,
2025-06-04 00:00:00,WA017,310015,WA002,101,3117A-3123A-9999A-9999E,61,10015710,
2025-06-04 00:00:00,WA018,310015,WA002,101,3117A-3123A-9999A-9999E,93,"",
2025-06-04 00:00:00,WA018,310018,WA001,102,9999A,37,"",
2025-06-04 00:00:00,WA018,310018,WA001,102,9999A,39,"",
2025-06-04 00:00:00,WA018,310018,WA001,102,9999A,83,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,8,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,9,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,10,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,11,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,13,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,14,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-3123A-9999A-9999E,26,"",
2025-06-05 00:00:00,ID002,310015,ID002,101,3117A-9999A,9,"",
2025-06-05 00:00:00,ID002,310086,ID002,101,3139A-3140A-9999A,23,"",
2025-06-05 00:00:00,ID002,310086,ID002,101,3139A-3140A-9999A,43,"",
2025-06-05 00:00:00,ID002,310086,ID002,101,3139A-3140A-9999A,80,"",
2025-06-05 00:00:00,ID002,310086,ID002,101,3140A-9999A,62,"",
2025-06-05 00:00:00,ID002,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,19,"",
2025-06-05 00:00:00,ID002,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,"",
2025-06-05 00:00:00,ID002,310768,ID002,102,9999A,37,"",
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,16,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,16,232501-1-6-122,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,30,1460719,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,"",
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,12,1459741,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,1459741,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,13,1460719,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,1459741,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,14,1460770,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,15,1459741,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,232501-1-6-121,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,232501-1-6-122,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,232501-1-6-123,2025-06-02 00:00:00
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,232501-1-6-124,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,16,233479-1-2-101,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,17,232501-1-6-121,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,18,232501-1-6-121,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,25,1460770,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,35,"",
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,43,1460719,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E,44,1460719,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,16,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,16,232501-1-6-122,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-9999A,15,1459741,
2025-06-05 00:00:00,ID010,310015,ID002,101,3117A-9999A-9999A,15,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,101,3132A,41,"",
2025-06-05 00:00:00,ID010,310015,ID002,101,9999A-9999E,87,1460719,
2025-06-05 00:00:00,ID010,310015,ID002,101,9999A-9999E-9999A-9999E,16,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,102,9999A,15,1460563,
2025-06-05 00:00:00,ID010,310015,ID002,102,9999A-9999A,15,1460563,
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,23,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,24,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,29,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,30,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,30,232869-1-5-124,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,30,232869-1-5-125,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,30,232869-1-5-126,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,38,232869-1-5-124,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,42,232869-1-5-123,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,42,232869-1-5-124,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,42,232869-1-5-125,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,232869-1-5-121,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,232869-1-5-122,
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,232869-1-5-123,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,233479-1-2-101,
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,233538-1-1-103,2025-06-11 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,233538-1-1-104,2025-06-02 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,43,233538-1-1-105,2025-06-02 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,44,233538-1-1-101,2025-06-02 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,44,233538-1-1-102,2025-06-02 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,44,233538-1-1-103,2025-06-11 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,46,233511-1-1-105,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,46,233538-1-1-101,2025-06-02 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,56,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,56,233511-1-1-105,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,57,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,57,233511-1-1-102,
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,57,233511-1-1-103,
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,57,233511-1-1-104,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,57,233511-1-1-105,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,58,233511-1-1-103,
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,62,232869-1-5-121,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3139A-3140A-9999A,75,"",
2025-06-05 00:00:00,ID010,310086,ID002,101,3140A,94,232869-1-5-121,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3140A-9999A,43,232869-1-5-125,2025-06-04 00:00:00
2025-06-05 00:00:00,ID010,310086,ID002,101,3140A-9999A,62,232869-1-5-122,
2025-06-05 00:00:00,ID010,310086,ID002,102,9999A,100,233479-1-2-101,
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,19,"",
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,"",
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-114,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-115,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-116,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-117,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-118,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-119,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,20,233509-1-1-120,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-108,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-109,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-110,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-111,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-112,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-113,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,21,233509-1-1-114,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,22,233509-1-1-103,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,22,233509-1-1-104,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,22,233509-1-1-105,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,22,233509-1-1-106,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,22,233509-1-1-107,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,22,233509-1-1-108,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,23,233509-1-1-102,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-3055A-9999A-9999E,23,233509-1-1-103,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,21,233509-1-1-111,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,21,233509-1-1-112,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,22,233509-1-1-105,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,22,233509-1-1-106,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,22,233509-1-1-107,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,22,233509-1-1-108,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,23,233509-1-1-101,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3043A-3053A-9999A-9999E,23,233509-1-1-102,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3053A-9999A-9999E,22,233509-1-1-103,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310724,ID002,101,3040A-3053A-9999A-9999E,22,233509-1-1-107,2025-05-30 00:00:00
2025-06-05 00:00:00,ID010,310768,ID002,101,3200A-9999A,37,"",
2025-06-05 00:00:00,ID010,310768,ID002,102,9999A,37,"",
2025-06-05 00:00:00,ID010,310768,ID002,102,9999A,38,"",
2025-06-05 00:00:00,ID010,310768,ID002,102,9999A,56,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,81,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,82,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,88,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,89,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,91,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,95,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,96,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,97,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,101,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,104,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,106,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,107,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,117,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,118,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A,119,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999A,81,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,58,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,59,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,71,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,71,232807-1-2-135,
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,72,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,72,232807-1-2-135,
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,81,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,83,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,87,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,88,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,90,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,92,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,103,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,114,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,117,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-3123A-9999A-9999E,118,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,58,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,59,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,89,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,96,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,100,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,101,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,102,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A,103,"",
2025-06-05 00:00:00,MEX002,310015,ID002,101,3117A-9999A-9999A,58,"",
2025-06-05 00:00:00,MEX002,310015,ID002,102,9999A,58,"",
2025-06-05 00:00:00,TX001,310002,WA001,101,3405A-9999A-9999E,41,"",
2025-06-05 00:00:00,TX001,310002,WA001,101,3405A-9999A-9999E,42,"",
2025-06-05 00:00:00,TX001,310002,WA001,101,3405A-9999A-9999E,44,"",
2025-06-05 00:00:00,TX001,310002,WA001,101,3405A-9999A-9999E,44,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310002,WA001,101,3405A-9999A-9999E,77,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310002,WA001,101,3405A-9999A-9999E,111,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310002,WA001,102,9999A,40,"",
2025-06-05 00:00:00,TX001,310002,WA001,102,9999A,42,"",
2025-06-05 00:00:00,TX001,310002,WA001,102,9999A,45,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310002,WA001,102,9999A,86,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310002,WA001,102,9999A,88,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310002,WA001,102,9999A,110,232811-1-2-102,2025-05-30 00:00:00
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,39,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,39,233089-1-3-114,2025-06-03 00:00:00
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,39,233486-1-1-108,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,42,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,42,233486-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,42,233492-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,42,233492-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,42,233492-1-1-110,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-3132A-9999A-9999E,43,233492-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A,101,233486-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,28,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,28,233089-1-3-114,2025-06-03 00:00:00
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,39,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,39,233486-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,39,233486-1-1-108,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,43,233285-1-3-118,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,43,233492-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,44,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,44,233285-1-3-118,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,44,233492-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,45,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,58,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,59,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,60,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,61,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,61,233486-1-1-104,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,61,233486-1-1-105,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,61,233486-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,62,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,66,233492-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,67,233492-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,68,233492-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E,69,233492-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,61,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-3123A-9999A-9999E-9999A-9999E,61,233486-1-1-105,
2025-06-05 00:00:00,TX001,310015,ID002,101,3117A-9999A,45,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-3123A-3132A-9999A-3132A-9999A-9999E,42,233486-1-1-110,
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-3132A-9999A-9999E,42,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-3132A-9999A-9999E,42,233486-1-1-109,
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-3132A-9999A-9999E,42,233486-1-1-110,
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-3132A-9999A-9999E,42,233492-1-1-110,
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-9999A-3132A-9999A-9999E,42,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3123A-9999A-3132A-9999A-9999E,42,233486-1-1-110,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,"",
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233089-1-3-113,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233089-1-3-114,2025-06-03 00:00:00
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233486-1-1-105,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233492-1-1-107,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233492-1-1-108,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233492-1-1-110,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,40,233498-1-1-101,
2025-06-05 00:00:00,TX001,310015,ID002,101,3132A,41,"",
