Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec
WA001,"","",Order,102,120,310015,233288-1-2-117,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-118,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-119,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-120,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-121,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-122,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-123,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-124,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-125,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-126,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233288-1-2-127,41336,14.999909280595118,2025-04-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-117,41336,14.999909280595118,2025-05-13 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-118,41336,14.999909280595118,2025-05-13 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-119,41336,14.999909280595118,2025-05-13 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-120,41336,14.999909280595118,2025-05-14 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-121,41336,14.999909280595118,2025-05-14 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-122,41336,14.999909280595118,2025-05-14 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-123,41336,14.999909280595118,2025-05-15 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-124,41336,14.999909280595118,2025-05-15 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-125,41336,14.999909280595118,2025-05-15 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-126,41336,14.999909280595118,2025-05-16 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-127,41336,14.999909280595118,2025-05-16 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-128,41336,14.999909280595118,2025-05-19 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-129,41336,14.999909280595118,2025-05-19 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233320-1-1-130,41336,14.999909280595118,2025-05-19 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233329-1-1-101,55115,20,2025-05-09 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233329-1-1-102,55115,20,2025-05-09 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233329-1-1-103,55115,20,2025-05-12 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233329-1-1-104,55115,20,2025-05-12 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233329-1-1-105,55115,20,2025-05-12 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-101,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-102,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-103,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-104,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-105,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-106,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-107,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-108,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-109,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-110,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233378-1-1-111,41336,14.999909280595118,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-101,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-102,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-103,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-104,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-105,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-106,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-107,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-108,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-109,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-110,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310015,233390-1-1-111,41336,14.999909280595118,2025-05-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-3-107,41800,19,2025-05-12 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-3-108,41800,19,2025-05-14 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-3-109,41800,19,2025-05-19 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-3-110,41800,19,2025-05-26 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-3-111,41800,19,2025-05-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-112,41800,19,2025-06-02 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-113,41800,19,2025-06-09 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-114,41800,19,2025-06-11 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-115,41800,19,2025-06-16 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-116,41800,19,2025-06-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-117,41800,19,2025-06-25 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-4-118,41800,19,2025-06-30 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-5-119,41800,19,2025-07-09 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-5-120,41800,19,2025-07-14 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-5-121,41800,19,2025-07-21 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-5-122,41800,19,2025-07-23 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-5-123,41800,19,2025-07-28 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-6-124,41800,19,2025-08-04 00:00:00,WA001,9999A
WA001,"","",Order,102,120,310774,232483-1-6-125,41800,19,2025-08-05 00:00:00,WA001,9999A
WA001,"","",Order,105,120,310746,10015473,48400,,2025-05-08 00:00:00,WA001,""
WA002,"","",Contract,101,120,310726,232666-1-1,551155,200.00181438809759,2025-08-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232667-1-1,551155,200.00181438809759,2025-09-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232668-1-1,551155,200.00181438809759,2025-10-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232669-1-1,551155,200.00181438809759,2025-11-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232670-1-1,551155,200.00181438809759,2025-12-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232671-1-1,551155,200.00181438809759,2026-01-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232672-1-1,551155,200.00181438809759,2026-02-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232673-1-1,551155,200.00181438809759,2026-03-01 00:00:00,WA007,3035A
WA002,"","",Contract,101,120,310726,232674-1-1,551155,200.00181438809759,2026-04-01 00:00:00,WA007,3035A
WA002,"","",Contract,102,120,310726,232634-1-1,55.1155,0.020000181438809758,2025-03-01 00:00:00,WA007,9999E
WA002,"","",Contract,102,120,310726,232800-1-1,330.693,0.12000108863285856,2025-03-01 00:00:00,WA007,9999E
WA002,"","",Contract,102,120,310726,232800-1-2,110.231,0.040000362877619516,2025-04-01 00:00:00,WA007,9999E
WA002,"","",Contract,102,120,310726,232847-1-1,826.7325,0.30000272158214636,2025-03-01 00:00:00,WA007,9999E
WA002,"","",Contract,102,120,310726,232961-1-1,1377.8874999999998,0.500004535970244,2025-03-01 00:00:00,WA007,9999E
WA002,"","",Contract,102,120,310726,233064-1-2,275.5775,0.1000009071940488,2025-05-01 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310015,232749-1-1-101,441,0.16002903020956183,2025-03-21 00:00:00,WA017,3123A
WA002,"","",Order,101,120,310724,233229-1-1-101,55115,20,2025-05-26 00:00:00,WA007,3041A
WA002,"","",Order,101,120,310724,233314-1-1-101,110230,40,2025-05-27 00:00:00,WA007,3041A
WA002,"","",Order,101,120,310724,233314-1-1-102,110230,40,2025-06-03 00:00:00,WA007,3041A
WA002,"","",Order,101,120,310726,232663-1-1-101,330690,120,2025-04-25 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232663-1-1-102,55115,20,2025-05-02 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232663-1-1-103,55115,20,2025-05-10 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232663-1-1-104,55115,20,2025-05-23 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232663-1-1-105,55115,20,2025-04-25 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232664-1-1-101,440920,160,2025-06-02 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232664-1-1-102,110230,40,2025-05-25 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,232665-1-1-102,551150,200,2025-07-02 00:00:00,WA007,3035A
WA002,"","",Order,101,120,310726,233064-1-1-101,55280,20.059874807221263,2025-05-14 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233064-1-1-102,165345,60,2025-05-14 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233064-1-1-103,220460,80,2025-05-14 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233183-1-1-101,110230,40,2025-05-14 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233183-1-1-102,110230,40,2025-05-16 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233183-1-1-103,55115,20,2025-05-24 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233223-1-1-103,165345,60,2025-06-02 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233223-1-1-104,165345,60,2025-06-06 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233223-1-1-105,165345,60,2025-06-06 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233223-1-2-107,165345,60,2025-07-02 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233223-1-2-108,165345,60,2025-07-02 00:00:00,WA007,9999E
WA002,"","",Order,101,120,310726,233223-1-2-109,165345,60,2025-07-16 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310015,233336-1-1-111,41336,14.999909280595118,2025-05-09 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-112,41336,14.999909280595118,2025-05-09 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-113,41336,14.999909280595118,2025-05-09 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-114,41336,14.999909280595118,2025-05-09 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-115,41336,14.999909280595118,2025-05-09 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-116,41336,14.999909280595118,2025-05-16 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-117,41336,14.999909280595118,2025-05-16 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-118,41336,14.999909280595118,2025-05-16 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-119,41336,14.999909280595118,2025-05-16 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310015,233336-1-1-120,41336,14.999909280595118,2025-05-16 00:00:00,WA017,9999A
WA002,"","",Order,102,120,310724,232404-1-1-1181926,55,0.019958269073754874,2025-02-16 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,232707-1-1-101,44092,16,2025-04-29 00:00:00,WA007,9999A
WA002,"","",Order,102,120,310724,232738-1-1-102,41336,14.999909280595118,2025-03-27 00:00:00,WA002,9999A
WA002,"","",Order,102,120,310724,232786-1-1-101,41336,14.999909280595118,2025-05-01 00:00:00,WA002,9999A
WA002,"","",Order,102,120,310724,232865-1-3-108,330690,120,2025-05-07 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,232865-1-3-109,330690,120,2025-05-21 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,232893-1-1-101,41336,14.999909280595118,2025-06-01 00:00:00,WA002,9999A
WA002,"","",Order,102,120,310724,232935-1-2-102,110230,40,2025-05-13 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,232935-1-3-103,110230,40,2025-05-16 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233232-1-1-101,551150,200,2025-06-04 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233232-1-1-102,551150,200,2025-05-21 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233232-1-1-103,551150,200,2025-05-21 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233232-1-1-104,551150,200,2025-06-04 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233232-1-1-105,220460,80,2025-04-22 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233238-1-1-101,551150,200,2025-06-04 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233238-1-1-102,551150,200,2025-06-04 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233238-1-1-103,551150,200,2025-06-04 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233238-1-1-104,330690,120,2025-06-04 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233239-1-1-101,551150,200,2025-07-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233239-1-1-102,551150,200,2025-07-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233239-1-1-103,551150,200,2025-07-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233239-1-1-104,110230,40,2025-07-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233240-1-1-101,551150,200,2025-08-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233240-1-1-102,551150,200,2025-08-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233240-1-1-103,551150,200,2025-08-02 00:00:00,WA007,9999E
WA002,"","",Order,102,120,310724,233240-1-1-104,110230,40,2025-08-02 00:00:00,WA007,9999E
WA002,"","",Order,105,120,310742,10014890,17600,,2025-04-25 00:00:00,WA002,""
WA002,"","",Order,105,120,310746,10014878,41800,,2025-04-25 00:00:00,WA002,""
WA002,"","",Order,105,120,310746,10014890,17600,,2025-04-25 00:00:00,WA002,""
WA002,"","",Order,105,120,310746,10015668,33000,,2025-05-17 00:00:00,WA002,""
WA002,"","",Order,105,120,319001,10014890,8000,,2025-04-25 00:00:00,WA002,""
WA002,ID002,"",Order,102,120,310015,10015172,55,0.019958269073754874,2025-04-22 00:00:00,WA007,9999A
WA002,ID002,"",Order,102,120,310724,10015172,55,0.019958269073754874,2025-04-22 00:00:00,WA007,9999A
WA002,WA003,"",Contract,102,120,310726,232784-1-1,551.155,0.2000018143880976,2025-03-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,232826-1-1,55115.49999999999,20.000181438809758,2025-04-01 00:00:00,WA007,9999A
WA002,WA003,"",Contract,102,120,310726,232970-1-1,55.1155,0.020000181438809758,2025-03-01 00:00:00,WA007,9999A
WA002,WA003,"",Contract,102,120,310726,233277-1-1,220461.99999999997,80.00072575523903,2025-05-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,233277-1-2,220461.99999999997,80.00072575523903,2025-06-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,233277-1-3,220461.99999999997,80.00072575523903,2025-07-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,233279-1-1,55115.49999999999,20.000181438809758,2025-05-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,233279-1-2,110230.99999999999,40.000362877619516,2025-06-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,233279-1-3,110230.99999999999,40.000362877619516,2025-07-01 00:00:00,WA007,9999E
WA002,WA003,"",Contract,102,120,310726,233280-1-1,55115.49999999999,20.000181438809758,2025-05-01 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310724,233107-1-1-101,440920,160,2025-06-01 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310724,233107-1-1-102,661380,240,2025-05-29 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310724,233107-1-1-103,1102300,400,2025-05-14 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310724,233199-1-1-101,165345,60,2025-04-30 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310724,233199-1-1-102,165345,60,2025-04-30 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310726,233223-1-1-101,165345,60,2025-06-06 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310726,233223-1-1-102,165345,60,2025-06-06 00:00:00,WA007,9999E
WA002,WA003,"",Order,101,120,310726,233223-1-2-106,220460,80,2025-07-02 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,232946-1-2-103,110615,40.13970788351629,2025-05-14 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,232946-1-2-104,165,0.05987480722126462,2025-04-21 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,232946-1-2-106,55115,20,2025-05-14 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,233281-1-1-101,110230,40,2025-06-01 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,233281-1-2-102,110230,40,2025-07-02 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,233281-1-2-103,110230,40,2025-07-16 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,233281-1-3-104,110230,40,2025-08-02 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310724,233281-1-3-105,110230,40,2025-08-16 00:00:00,WA007,9999E
WA002,WA003,"",Order,102,120,310726,232970-1-3-103,110,0.03991653814750975,2025-05-03 00:00:00,WA007,9999A
WA002,WA003,"",Order,102,120,310726,233282-1-1-101,55115,20,2025-06-16 00:00:00,WA007,9999E
WA003,"","",Contract,101,120,310726,232128-1-5,55.1155,0.020000181438809758,2025-04-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232128-1-8,1047194.4999999999,380.00344733738547,2025-07-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232128-1-9,551155,200.00181438809759,2025-08-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232130-1-10,275577.5,100.00090719404879,2025-08-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232130-1-11,220461.99999999997,80.00072575523903,2025-09-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232130-1-12,220461.99999999997,80.00072575523903,2025-10-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232130-1-9,165346.49999999997,60.00054431642927,2025-07-01 00:00:00,WA007,3007DRYGUM
WA003,"","",Contract,101,120,310726,232163-1-3,496.0395,0.18000163294928784,2025-03-01 00:00:00,WA007,3025S
WA003,"","",Contract,101,120,310726,232163-1-4,1102.31,0.4000036287761952,2025-04-01 00:00:00,WA007,3025S
WA003,"","",Contract,101,120,310726,232163-1-5,661.386,0.24000217726571713,2025-05-01 00:00:00,WA007,3025S
WA003,"","",Contract,101,120,310726,232754-1-1,1929.0424999999998,0.7000063503583415,2025-03-01 00:00:00,WA007,3025S
WA003,"","",Contract,101,120,310726,232983-1-1,55.1155,0.020000181438809758,2025-04-01 00:00:00,WA007,3007FO
WA003,"","",Contract,101,120,310726,233258-1-1,936963.4999999999,340.0030844597659,2025-06-01 00:00:00,WA007,3025S
WA003,"","",Contract,102,120,310726,232457-1-1,275.5775,0.1000009071940488,2025-03-01 00:00:00,WA007,9999A
WA003,"","",Contract,102,120,310726,232972-1-1,1929.0424999999998,0.7000063503583415,2025-03-01 00:00:00,WA007,9999A
WA003,"","",Contract,102,120,310726,233077-1-1,1598.3494999999998,0.580005261725483,2025-04-01 00:00:00,WA007,9999E
WA003,"","",Contract,102,120,310726,233115-1-1,606.2705,0.22000199582690738,2025-04-01 00:00:00,WA007,9999E
WA003,"","",Order,"",120,310808,10015676,44000,,2025-05-19 00:00:00,WA010,""
WA003,"","",Order,101,120,310726,231710-1-3-1175123,441,0.16002903020956183,2025-02-16 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232128-1-6-122,220460,80,2025-04-25 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-6-123,110230,40,2025-05-13 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-6-124,330690,120,2025-05-20 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-6-125,330690,120,2025-04-25 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-7-126,275575,100,2025-05-23 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-7-127,275575,100,2025-05-23 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-7-128,275575,100,2025-05-23 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-7-129,275575,100,2025-05-23 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-7-130,275575,100,2025-05-23 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232128-1-7-131,220460,80,2025-05-23 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232130-1-7-119,110230,40,2025-04-28 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232130-1-8-120,110230,40,2025-05-26 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232130-1-8-121,110230,40,2025-05-26 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232130-1-8-122,55115,20,2025-05-26 00:00:00,WA007,3007DRYGUM
WA003,"","",Order,101,120,310726,232163-1-10-1181661,275575,100,2025-10-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-11-1181647,275575,100,2025-11-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-12-1181648,275575,100,2025-12-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-2-1181649,1378,0.5000453597024404,2025-02-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-6-1181664,275575,100,2025-06-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-7-1181652,275575,100,2025-07-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-8-1181665,275575,100,2025-08-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,232163-1-9-1181666,275575,100,2025-09-02 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,233032-1-1-101,330690,120,2025-05-17 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,233066-1-1-101,55115,20,2025-06-06 00:00:00,WA007,9999E
WA003,"","",Order,101,120,310726,233066-1-1-102,55115,20,2025-06-06 00:00:00,WA007,9999E
WA003,"","",Order,101,120,310726,233153-1-1-101,440920,160,2025-06-06 00:00:00,WA007,3025S
WA003,"","",Order,101,120,310726,233169-1-1-101,55,0.019958269073754874,2025-04-29 00:00:00,WA007,3007S
WA003,"","",Order,101,120,310726,233183-1-1-104,110230,40,2025-05-14 00:00:00,WA007,9999E
WA003,"","",Order,101,120,310726,233183-1-1-106,110230,40,2025-05-24 00:00:00,WA007,9999E
WA003,"","",Order,101,120,310726,233198-1-1-103,55115,20,2025-04-29 00:00:00,WA007,9999E
WA003,"","",Order,101,120,310726,233211-1-1-101,22046,8,2025-05-11 00:00:00,WA007,3033A
WA003,"","",Order,101,120,310726,233215-1-1-101,55115,20,2025-05-24 00:00:00,WA007,9999E
WA003,"","",Order,101,120,310726,233227-1-1-102,1102300,400,2025-05-27 00:00:00,WA007,3007S
WA003,"","",Order,101,120,310726,233227-1-1-103,1102300,400,2025-04-26 00:00:00,WA007,3002A
WA003,"","",Order,102,120,310015,10015689,41336,14.999909280595118,2025-05-06 00:00:00,WA017,9999A
WA003,"","",Order,102,120,310015,10015690,41336,14.999909280595118,2025-05-12 00:00:00,WA017,9999A
WA003,"","",Order,102,120,310726,232800-1-3-109,55,0.019958269073754874,2025-04-28 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233077-1-1-101,2644,0.9594484260183254,2025-04-30 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233115-1-1-102,771,0.27977864465209107,2025-04-23 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233235-1-1-101,551150,200,2025-05-23 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233235-1-1-102,551150,200,2025-06-04 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233235-1-1-104,551150,200,2025-06-04 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233235-1-1-105,551150,200,2025-06-04 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233236-1-1-101,551150,200,2025-06-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233236-1-1-102,551150,200,2025-06-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233236-1-1-103,551150,200,2025-06-04 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233236-1-1-104,551150,200,2025-06-06 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233237-1-1-101,551150,200,2025-07-02 00:00:00,WA007,9999E
