Site,Product,"Production Policy","Unit Production Cost","Fixed Order Cost","Fixed Order Time",CO2,"Minimum Order Quantity","Production Frequency",Status,Notes
WA007,310726_WA003_101__18D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__19D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__20D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__21D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__22D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__23D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__24D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__25D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__26D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__27D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__28D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__29D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__30D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__31D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__32D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__33D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__34D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__35D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__36D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__37D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__38D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__39D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__40D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__41D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__42D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__43D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__44D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__45D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__46D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__47D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__48D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__49D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__50D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__51D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__52D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__53D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__54D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__55D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__56D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__57D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__58D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__59D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__60D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__61D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__62D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__63D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__64D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__65D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__66D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__67D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__68D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__69D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__70D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__71D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__72D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__73D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__74D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__75D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__76D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__77D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__78D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__79D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__80D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__81D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__82D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__83D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__84D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__85D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__86D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__87D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__88D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__89D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__90D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__91D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__92D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__93D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__94D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__95D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__96D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__97D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__98D,"","","",1.1,"","","",include,""
WA007,310726_WA003_101__99D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_100D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_101D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_102D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_103D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_104D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_105D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_106D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_107D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_108D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_109D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_110D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_111D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_112D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_113D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_114D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_115D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_116D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_117D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_118D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_119D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_120D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_14D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_15D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_16D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_17D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_18D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_19D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_20D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_21D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_22D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_23D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_24D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_25D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_26D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_27D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_28D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_29D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_30D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_31D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_32D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_33D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_34D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_35D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_36D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_37D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_38D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_39D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_40D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_41D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_42D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_43D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_44D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_45D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_46D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_47D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_48D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_49D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_50D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_51D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_52D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_53D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_54D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_55D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_56D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_57D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_58D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_59D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_60D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_61D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_62D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_63D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_64D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_65D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_66D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_67D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_68D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_69D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_70D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_71D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_72D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_73D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_74D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_75D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_76D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_77D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_78D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_79D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_80D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_81D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_82D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_83D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_84D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_85D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_86D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_87D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_88D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_89D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_90D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_91D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_92D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_93D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_94D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_95D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_96D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_97D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_98D,"","","",1.1,"","","",include,""
WA007,310726_WA003_102_9999A_99D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_100D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_101D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_102D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_103D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_104D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_105D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_106D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_107D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_108D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_109D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_110D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_111D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_112D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_113D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_114D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_115D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_116D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_117D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_118D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_119D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_120D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_44D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_45D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_46D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_47D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_48D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_49D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_50D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_51D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_52D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_53D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_54D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_55D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_56D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_57D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_58D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_59D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_60D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_61D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_62D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_63D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_64D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_65D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_66D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_67D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_68D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_69D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_70D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_71D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_72D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_73D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_74D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_75D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_76D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_77D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_78D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_79D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_80D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_81D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_82D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_83D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_84D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_85D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_86D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_87D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_88D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_89D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_90D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_91D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_92D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_93D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_94D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_95D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_96D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_97D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_98D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3002A-3025S-3035A-9999A-9999E_99D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_100D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_101D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_102D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_103D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_104D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_105D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_106D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_107D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_108D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_109D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_110D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_111D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_112D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_113D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_114D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_115D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_116D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_117D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_118D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_119D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_120D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_37D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_38D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_39D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_40D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_41D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_42D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_43D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_44D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_45D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_46D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_47D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_48D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_49D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_50D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_51D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_52D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_53D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_54D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_55D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_56D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_57D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_58D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_59D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_60D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_61D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_62D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_63D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_64D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_65D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_66D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_67D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_68D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_69D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_70D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_71D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_72D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_73D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_74D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_75D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_76D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_77D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_78D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_79D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_80D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_81D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_82D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_83D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_84D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_85D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_86D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_87D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_88D,"","","",1.1,"","","",include,""
WA010,310726_WA003_101_3007DRYGUM-3007FO_89D,"","","",1.1,"","","",include,""
