AGE,TOTAL_WEIGHTS,TOTAL_PALLETS,ITEM_NUMBER,LOT_NO,GRADE,PRODUCTION_PLANT,SPEC,WHS_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER,CLEANED_SPEC,SPEC_VALUE
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981377,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981378,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981379,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981418,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981429,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981439,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511156,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981440,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981562,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981563,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981564,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981565,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981567,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981568,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981569,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511157,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981570,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981656,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981657,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981658,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981659,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981668,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981669,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981670,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511158,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300981671,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E,8
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981751,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981752,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981753,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981754,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981756,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981849,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981850,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2755.75,1,310726,1022511159,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300981851,233244-1-1-101,1,3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E,7
41,2198.0,1,310774,1002511101,102,WA001,9999A,WA001,300980809,,1,9999A,1
41,2198.0,1,310774,1002511101,102,WA001,9999A,WA001,300980813,,1,9999A,1
41,2201.0,1,310774,1002511101,102,WA001,9999A,WA001,300980814,,1,9999A,1
41,2199.0,1,310774,1002511101,102,WA001,9999A,WA001,300980818,,1,9999A,1
41,2199.0,1,310774,1002511101,102,WA001,9999A,WA001,300980819,,1,9999A,1
41,2201.0,1,310774,1002511101,102,WA001,9999A,WA001,300980820,,1,9999A,1
41,2198.0,1,310774,1002511101,102,WA001,9999A,WA001,300980821,,1,9999A,1
41,2198.0,1,310774,1002511101,102,WA001,9999A,WA001,300980822,,1,9999A,1
41,2202.0,1,310774,1002511102,102,WA001,9999A,WA001,300980845,,1,9999A,1
41,2198.0,1,310774,1002511102,102,WA001,9999A,WA001,300980846,,1,9999A,1
41,2199.0,1,310774,1002511102,102,WA001,9999A,WA001,300980847,,1,9999A,1
41,2201.0,1,310774,1002511102,102,WA001,9999A,WA001,300980868,,1,9999A,1
41,2200.0,1,310774,1002511102,102,WA001,9999A,WA001,300980879,,1,9999A,1
41,2198.0,1,310774,1002511102,102,WA001,9999A,WA001,300980891,,1,9999A,1
41,2198.0,1,310774,1002511102,102,WA001,9999A,WA001,300980893,,1,9999A,1
41,2199.0,1,310774,1002511102,102,WA001,9999A,WA001,300980898,,1,9999A,1
41,2205.0,1,310774,1002511103,102,WA001,9999A,WA001,300980965,,1,9999A,1
41,2200.0,1,310774,1002511103,102,WA001,9999A,WA001,300980975,,1,9999A,1
41,2201.0,1,310774,1002511103,102,WA001,9999A,WA001,300980995,,1,9999A,1
41,2202.0,1,310774,1002511103,102,WA001,9999A,WA001,300981005,,1,9999A,1
41,2204.0,1,310774,1002511103,102,WA001,9999A,WA001,300981024,,1,9999A,1
41,2207.0,1,310774,1002511103,102,WA001,9999A,WA001,300981031,,1,9999A,1
41,2205.0,1,310774,1002511103,102,WA001,9999A,WA001,300981041,,1,9999A,1
41,2200.0,1,310774,1002511103,102,WA001,9999A,WA001,300981046,,1,9999A,1
41,2200.0,1,310774,1002511104,102,WA001,9999A,WA001,300981081,,1,9999A,1
41,2198.0,1,310774,1002511104,102,WA001,9999A,WA001,300981089,,1,9999A,1
41,2199.0,1,310774,1002511104,102,WA001,9999A,WA001,300981105,,1,9999A,1
41,2205.0,1,310774,1002511104,102,WA001,9999A,WA001,300981114,,1,9999A,1
41,2205.0,1,310774,1002511104,102,WA001,9999A,WA001,300981126,,1,9999A,1
41,2203.0,1,310774,1002511104,102,WA001,9999A,WA001,300981129,,1,9999A,1
41,2206.0,1,310774,1002511104,102,WA001,9999A,WA001,300981146,,1,9999A,1
41,2198.0,1,310774,1002511104,102,WA001,9999A,WA001,300981155,,1,9999A,1
42,2755.75,1,310015,1052511001,101,ID002,3117A-3123A-9999A-9999E,TX001,300978791,232630-1-2-109,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511003,101,ID002,3117A-3123A-9999A-9999E,TX001,300979032,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511003,101,ID002,3117A-3123A-9999A-9999E,TX001,300979033,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979048,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979050,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979051,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979052,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979099,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979100,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979102,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511004,101,ID002,3117A-3123A-9999A-9999E,TX001,300979103,232630-1-3-111,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979395,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979396,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979397,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979398,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979453,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979454,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979455,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511009,101,ID002,3117A-3123A-3132A-9999A,TX001,300979456,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511010,101,ID002,3117A-3123A-3132A-9999A,TX001,300979473,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511010,101,ID002,3117A-3123A-3132A-9999A,TX001,300979474,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511010,101,ID002,3117A-3123A-3132A-9999A,TX001,300979475,233492-1-1-104,1,3117A-3123A-3132A-9999A,4
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979505,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979506,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979508,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979526,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979527,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979528,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511011,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979529,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511012,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979581,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511012,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979582,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511012,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979583,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511012,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300979584,232630-1-3-111,1,3117A-3123A-3132A-9999A-9999E,5
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979737,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979738,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979739,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979740,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979741,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979742,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2755.75,1,310015,1052511015,101,ID002,3117A-3123A-9999A-9999E,TX001,300979743,233089-1-3-112,1,3117A-3123A-9999A-9999E,4
42,2084.0,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978455,233511-1-1-105,1,3139A-3140A-9999A,3
42,2009.0,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978456,233511-1-1-105,1,3139A-3140A-9999A,3
42,2134.0,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978457,233511-1-1-105,1,3139A-3140A-9999A,3
42,2044.0,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978458,233511-1-1-105,1,3139A-3140A-9999A,3
42,2067.0,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978552,233511-1-1-105,1,3139A-3140A-9999A,3
42,2086.0,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978555,233511-1-1-105,1,3139A-3140A-9999A,3
42,2176.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978559,233511-1-1-105,1,3139A-3140A-9999A,3
42,2014.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978567,233511-1-1-105,1,3139A-3140A-9999A,3
42,2109.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978568,233511-1-1-105,1,3139A-3140A-9999A,3
42,2063.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978569,233511-1-1-105,1,3139A-3140A-9999A,3
42,2092.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978570,233511-1-1-105,1,3139A-3140A-9999A,3
42,2014.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978571,,1,3139A-3140A-9999A,3
42,2084.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978592,,1,3139A-3140A-9999A,3
42,1997.0,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978593,,1,3139A-3140A-9999A,3
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978014,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978215,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978216,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978217,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978218,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978219,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510910,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978220,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510911,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978607,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510911,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978608,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510911,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978609,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
43,2755.75,1,310015,1052510911,101,ID002,3117A-3123A-3132A-9999A-9999E,TX001,300978610,232630-1-2-109,1,3117A-3123A-3132A-9999A-9999E,5
44,2199.0,1,310774,1002510803,102,WA001,9999A,WA001,300976230,,1,9999A,1
44,2202.0,1,310774,1002510803,102,WA001,9999A,WA001,300976247,,1,9999A,1
44,2203.0,1,310774,1002510803,102,WA001,9999A,WA001,300976248,,1,9999A,1
44,2208.0,1,310774,1002510803,102,WA001,9999A,WA001,300976249,,1,9999A,1
44,2200.0,1,310774,1002510803,102,WA001,9999A,WA001,300976305,,1,9999A,1
44,2200.0,1,310774,1002510803,102,WA001,9999A,WA001,300976307,,1,9999A,1
44,2202.0,1,310774,1002510803,102,WA001,9999A,WA001,300976308,,1,9999A,1
44,2201.0,1,310774,1002510804,102,WA001,9999A,WA001,300976339,,1,9999A,1
44,2202.0,1,310774,1002510804,102,WA001,9999A,WA001,300976341,,1,9999A,1
44,2200.0,1,310774,1002510804,102,WA001,9999A,WA001,300976364,,1,9999A,1
44,2200.0,1,310774,1002510804,102,WA001,9999A,WA001,300976367,,1,9999A,1
44,2200.0,1,310774,1002510804,102,WA001,9999A,WA001,300976369,,1,9999A,1
44,2204.0,1,310774,1002510804,102,WA001,9999A,WA001,300976378,,1,9999A,1
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975331,233285-1-3-117,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975332,233285-1-3-117,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975333,233285-1-3-117,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975334,233285-1-3-117,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975355,233285-1-3-117,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975356,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975358,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510715,101,ID002,3117A-9999A,TX001,300975359,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510716,101,ID002,3117A-9999A,TX001,300975391,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510716,101,ID002,3117A-9999A,TX001,300975392,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510716,101,ID002,3117A-9999A,TX001,300975393,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510716,101,ID002,3117A-9999A,TX001,300975394,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510716,101,ID002,3117A-9999A,TX001,300975451,233492-1-1-104,1,3117A-9999A,2
45,2755.75,1,310015,1052510716,102,ID002,9999A,TX001,300975453,233492-1-1-104,1,9999A,1
45,2755.75,1,310015,1052510716,102,ID002,9999A,TX001,300975454,233492-1-1-104,1,9999A,1
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973649,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973650,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973651,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973652,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973653,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973654,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973655,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510607,101,ID002,3117A-9999A,TX001,300973656,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973682,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973683,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973684,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973685,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973836,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973838,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973840,233285-1-3-117,1,3117A-9999A,2
46,2755.75,1,310015,1052510608,101,ID002,3117A-9999A,TX001,300973841,233285-1-3-117,1,3117A-9999A,2
49,2200.0,1,310774,1002510301,102,WA001,9999A,WA001,300969498,,1,9999A,1
49,2205.0,1,310774,1002510301,102,WA001,9999A,WA001,300969506,,1,9999A,1
49,2201.0,1,310774,1002510302,102,WA001,9999A,WA001,300969656,,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300966966,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300966970,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300966977,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300966978,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300966979,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300967040,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300967041,233433-1-1-101,1,9999A,1
51,2755.75,1,310726,1022510156,102,WA003,9999A,WA007,300967042,233433-1-1-101,1,9999A,1
52,2755.75,1,310015,1052510002,101,ID002,3117A-3123A-9999A-9999E,TX001,300964716,232630-1-2-109,1,3117A-3123A-9999A-9999E,4
52,2755.75,1,310015,1052510002,101,ID002,3117A-3123A-9999A-9999E,TX001,300964717,232630-1-2-109,1,3117A-3123A-9999A-9999E,4
52,2755.75,1,310015,1052510002,101,ID002,3117A-3123A-9999A-9999E,TX001,300964720,232630-1-2-109,1,3117A-3123A-9999A-9999E,4
52,2017.0,1,310086,1052510031,101,ID002,3139A-3140A-9999A,ID010,300965434,233511-1-1-105,1,3139A-3140A-9999A,3
52,2118.0,1,310768,1052510024,101,ID002,3200A-9999A,ID010,300966122,232513-1-5-113,1,3200A-9999A,2
